PlayerID,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage_Bat,DotBallFrequency_Bat,Fours_Bat,Sixes_Bat,BoundaryPercentage_Bat,BoundaryFrequency_Bat,StrikeRate_Bat,AgainstFast_Bat,AgainstSpin_Bat,PlayerShortName,Overs,Runs_bat,Wickets,Economy_bowl,BowlingOrder,TotalLegalBallsBowled,ScoringBalls,DotBalls_bowl,DBPercent _bowl,DBFrequency,Fours_bowl,Sixes_bowl,BdryPercent_bowl,BdryFreq_bowl,StrikeRate,FourPercent_bowl,SixPercent_bowl,MatchID,InningsNo,TeamID,PlayerName
2019-100mb00000000287-ca1a6bb17ae311,3,Harshal Patel,b Harshal Patel,b Harshal Patel,61,38,10,26.32,3.80,4,4,65.57,4.75,160.53,21,16,Aiden Markram,1.0,14.0,0.0,14.0,6.0,6.0,5.0,1.0,16.67,6.00,1.0,1.0,71.43,3.00,0,28.57,42.86,1859,1,77,Aiden Markram 
2020-100mb00000000520-c2b1e0df638711,9,,not out,not out,0,0,0,,,0,0,,,-,0,0,Ravi Bishnoi,1.0,26.0,0.0,26.0,5.0,6.0,6.0,1.0,16.67,6.00,0.0,4.0,92.31,1.50,0,0.00,92.31,1859,1,77,Ravi Bishnoi 
2020-100mb00000000525-4d2e1ac6639511,5,Nitish Kumar Reddy,b Nitish Kumar Reddy,b Nitish Kumar Reddy,3,6,3,50.00,2.00,0,0,0.00,,50.00,6,0,,,,,,,,,,,,,,,,,,,1859,1,77,Abdul Samad 
2021-100mb00000000627-efccfcf90bd211,11,Shardul Thakur,Retired Hurt,Retired Hurt,32,21,3,14.29,7.00,3,0,37.50,7.00,152.38,13,8,,,,,,,,,,,,,,,,,,,1859,2,20,Kamindu Mendis 
2022-100mb00000000985-f5950061a44811,6,Eshan Malinga,c Nitish Kumar Reddy b Eshan Malinga,c Nitish Kumar Reddy b Eshan Malinga,3,5,2,40.00,2.50,0,0,0.00,,60.00,5,0,,,,,,,,,,,,,,,,,,,1859,1,77,Ayush Badoni 
2022-100mb00000001001-14df7b35a44e11,11,William O Rourke,c Digvesh Singh b William O Rourke,c Digvesh Singh b William O Rourke,13,9,5,55.56,1.80,3,0,92.31,3.00,144.44,9,0,,,,,,,,,,,,,,,,,,,1859,2,20,Atharva Taide  (IP)
2022-100mb00000001007-1363a306a45011,7,,not out,not out,6,1,0,0.00,,0,1,100.00,1.00,600.00,1,0,Akash Deep,3.0,33.0,0.0,11.0,1.0,18.0,18.0,5.0,27.78,3.60,3.0,1.0,54.55,4.50,0,36.36,18.18,1859,1,77,Akash Deep 
2022-100mb00000001494-00433266543911,1,,,,0,0,0,,,0,0,,,-,0,0,Harsh Dubey,4.0,44.0,1.0,11.0,2.0,24.0,20.0,5.0,20.83,4.80,3.0,3.0,68.18,4.00,24.00,27.27,40.91,1859,2,20,Harsh Dubey 
2023-100mb00000001944-c9a4b0e8c40511,3,,not out,not out,5,2,0,0.00,,1,0,80.00,2.00,250.00,2,0,Nitish Kumar Reddy,2.0,28.0,1.0,14.0,6.0,12.0,11.0,4.0,33.33,3.00,2.0,2.0,71.43,3.00,12.00,28.57,42.86,1859,2,20,Nitish Kumar Reddy 
2024-100mb00000003339-537276b84ff411,2,,,,0,0,0,,,0,0,,,-,0,0,Eshan Malinga,4.0,28.0,2.0,7.0,4.0,24.0,14.0,10.0,41.67,2.40,3.0,1.0,64.29,6.00,12.00,42.86,21.43,1859,2,20,Eshan Malinga 
2024-100mb00000003398-bea9776874df11,11,,,,0,0,0,,,0,0,,,-,0,0,William O Rourke,2.2,31.0,1.0,13.29,2.0,14.0,9.0,5.0,35.71,2.80,4.0,2.0,90.32,2.33,14.00,51.61,38.71,1859,1,77,William O Rourke 
2024-100mb00000003565-6cf0c233abda11,10,,,,0,0,0,,,0,0,,,-,0,0,Digvesh Singh,4.0,37.0,2.0,9.25,3.0,24.0,17.0,8.0,33.33,3.00,4.0,1.0,59.46,4.80,12.00,43.24,16.22,1859,1,77,Digvesh Singh 
2024-100mb00000003575-83bb5544abdf11,6,,,,0,0,0,,,0,0,,,-,0,0,Zeeshan Ansari,2.0,22.0,0.0,11.0,5.0,12.0,13.0,0.0,0.00,0,1.0,1.0,45.45,6.00,0,18.18,27.27,1859,2,20,Zeeshan Ansari  (RP)
2024-100mb00000003576-caeb1dadabdf11,10,,not out,not out,5,2,0,0.00,,1,0,80.00,2.00,250.00,2,0,,,,,,,,,,,,,,,,,,,1859,2,20,Aniket Verma 
